PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39588876,electricity/W,8,1107,1,2400,5e-05,8,0.0015,0.0,120.55792307853699,37909.609987182615,33573.228358154294,45660.61438659668,260,49,Early stopping due to no improvement (AdaptiveES).,0.46368550337277925,58.71923076923077
39588877,electricity/W,8,1107,1,2400,5e-05,16,0.0,0.0,117.32840609550476,37909.609987182615,31206.96076171875,39064.811840820315,230,19,Early stopping due to no improvement (AdaptiveES).,0.510124487462251,79.56521739130434
39588878,electricity/W,8,1107,1,2400,5e-05,16,0.0001,0.0,118.51301145553589,37909.609987182615,31253.322862548826,37993.45741088867,230,19,Early stopping due to no improvement (AdaptiveES).,0.5152753436047098,80.07826086956521
39588879,electricity/W,8,1107,1,2400,5e-05,16,0.0015,0.0,117.12258505821228,37909.609987182615,30527.243055419924,39520.82204162598,230,19,Early stopping due to no improvement (AdaptiveES).,0.5092294692993165,79.69130434782609
39588880,electricity/W,8,1107,1,2400,5e-05,32,0.0,0.0,143.11230731010437,37909.609987182615,31212.227575683595,40381.64208190918,220,9,Early stopping due to no improvement (AdaptiveES).,0.6505120125683871,88.07727272727273
39588881,electricity/W,8,1107,1,2400,5e-05,32,0.0001,0.0,135.59789371490479,37909.609987182615,31190.054177246093,36517.358882446286,210,9,Early stopping due to no improvement (AdaptiveES).,0.6457058600017003,88.29523809523809
39588882,electricity/W,8,1107,1,2400,5e-05,32,0.0015,0.0,137.84116005897522,37909.609987182615,31277.658309326172,36786.74715942383,210,9,Early stopping due to no improvement (AdaptiveES).,0.6563880125681559,87.85238095238095
39588883,electricity/W,8,1107,1,2400,5e-05,64,0.0,0.0,190.8715648651123,37909.609987182615,31407.1782421875,33287.45014770508,210,9,Early stopping due to no improvement (AdaptiveES).,0.9089137962886266,99.3952380952381
39588884,electricity/W,8,1107,1,2400,5e-05,64,0.0001,0.0,187.25072813034058,37909.609987182615,31637.227081298828,32082.69200805664,210,9,Early stopping due to no improvement (AdaptiveES).,0.8916715826307025,99.4
39588885,electricity/W,8,1107,1,2400,5e-05,64,0.0015,0.0,390.3440275192261,37909.609987182615,30034.58753051758,34250.01370727539,460,249,Early stopping due to no improvement (AdaptiveES).,0.8485747498014699,99.6086956521739
